0,4,4
0,13,1
0,29,2
0,48,2
0,49,1
0,63,6
0,82,3
0,91,7
0,96,4
0,107,2
0,124,2
0,143,6
0,146,8
0,163,3
0,191,7
0,196,6
0,207,8
0,209,2
0,211,5
0,223,8
0,243,9
0,253,4
0,274,2
0,290,4
0,346,9
0,349,8
0,350,9
0,376,7
0,389,9
0,392,2
0,396,6
0,406,2
0,420,5
0,436,5
0,438,1
0,448,1
0,464,2
0,477,7
0,479,6
0,483,4
0,507,7
0,512,2
0,524,5
0,532,2
0,553,1
0,565,8
0,572,3
0,579,3
0,632,9
0,664,6
0,677,6
0,683,3
0,704,1
0,709,5
0,712,5
0,719,7
0,723,4
0,738,7
0,741,8
0,743,4
0,775,5
0,784,7
0,798,2
0,810,2
0,813,9
0,818,4
0,819,5
0,824,3
0,836,2
0,854,2
0,858,9
0,867,2
0,885,7
0,900,8
0,907,7
0,912,1
0,917,6
0,928,6
0,967,4
0,983,2
0,990,9
0,996,2
1,14,3
1,19,6
1,20,2
1,45,3
1,49,6
1,61,2
1,85,4
1,93,8
1,94,5
1,96,1
1,97,3
1,111,4
1,112,7
1,113,6
1,127,5
1,154,5
1,156,9
1,167,6
1,179,8
1,190,9
1,197,6
1,207,3
1,221,2
1,235,3
1,241,9
1,251,8
1,255,6
1,257,5
1,258,7
1,263,8
1,269,3
1,270,2
1,275,4
1,286,6
1,297,5
1,308,2
1,314,2
1,329,5
1,331,3
1,377,9
1,395,1
1,422,9
1,431,5
1,437,1
1,442,7
1,445,2
1,459,1
1,461,7
1,491,5
1,493,7
1,512,8
1,516,5
1,538,1
1,551,1
1,575,1
1,594,3
1,599,2
1,606,6
1,624,5
1,637,7
1,638,5
1,643,2
1,653,2
1,658,8
1,692,2
1,700,3
1,702,3
1,746,9
1,749,9
1,750,4
1,771,3
1,776,1
1,784,4
1,788,2
1,798,7
1,817,5
1,831,7
1,842,3
1,852,2
1,859,1
1,866,8
1,908,1
1,915,2
1,963,3
1,974,5
1,979,4
1,986,3
1,995,2
2,5,2
2,21,9
2,29,9
2,53,3
2,59,9
2,60,8
2,62,2
2,65,4
2,67,2
2,90,3
2,95,7
2,106,4
2,127,6
2,136,2
2,156,7
2,177,2
2,203,3
2,212,9
2,223,3
2,240,4
2,264,7
2,266,6
2,289,5
2,295,8
2,298,5
2,300,8
2,304,3
2,326,8
2,338,1
2,347,5
2,363,7
2,367,3
2,373,4
2,387,7
2,407,7
2,410,1
2,419,6
2,423,8
2,424,8
